"submission_date","state","new_case","new_death"
"11/10/2021","MD",844,3
"11/19/2021","ME",836,2
"11/01/2021","ME",858,12
"12/16/2021","ME",1152,25
"09/20/2021","WI",2633,4
"12/26/2021","NH",0,0
"10/15/2021","MO",1061,6
"09/05/2021","ID",637,7
"11/28/2021","IN",2528,0
"09/28/2021","NV",902,28
"02/13/2022","GU",295,1
"01/23/2022","VT",0,0
"01/09/2022","AL",6168,23
"02/05/2022","WA",0,0
"09/12/2021","DE",530,0
"02/04/2022","VI",25,0
"02/15/2022","AL",1968,2
"10/12/2021","WA",1885,37
"12/18/2021","DE",831,8
"10/11/2021","MS",820,12
"11/19/2021","NH",986,6
"09/17/2021","CT",1544,16
"12/07/2021","WA",1913,24
"11/09/2021","VI",3,0
"12/18/2021","MT",0,0
"12/14/2021","MI",6603,49
"02/14/2022","VI",26,1
"11/25/2021","MT",0,0
"01/12/2022","ME",1554,3
"01/20/2022","CA",160454,176
"11/02/2021","WA",1796,37
"12/15/2021","DE",681,5
"02/18/2022","ND",231,2
"10/14/2021","VT",126,3
"12/17/2021","WI",4930,57
"02/11/2022","MI",4019,123
"09/20/2021","ID",1244,13
"01/04/2022","DE",2267,0
"10/12/2021","MS",719,16
"09/02/2021","AL",5190,65
"12/15/2021","ID",450,8
"10/16/2021","ID",782,5
"09/24/2021","VI",31,0
"01/19/2022","IL",26491,201
"01/09/2022","NE",0,0
"01/19/2022","CA",98637,39
"11/12/2021","CT",458,0
"01/29/2022","ND",1623,0
"12/24/2021","NH",0,0
"09/14/2021","MT",1240,5
"12/06/2021","NV",1604,40
"12/05/2021","MT",0,0
"09/10/2021","MT",965,4
"10/08/2021","CT",509,0
"10/09/2021","NC",3408,54
"11/19/2021","GU",4,0
"12/17/2021","WA",2090,21
"11/27/2021","CT",0,0
"02/14/2022","CT",1524,0
"11/22/2021","ND",887,9
"11/03/2021","VT",167,2
"10/07/2021","MD",1398,15
"12/25/2021","ME",0,0
"09/18/2021","NC",5996,69
"12/26/2021","IL",0,0
"10/10/2021","NH",212,0
"10/18/2021","IN",1274,0
"02/14/2022","IL",14269,273
"01/27/2022","ME",1427,5
"01/08/2022","NC",30998,42
"01/17/2022","NV",0,0
"01/19/2022","DE",1256,16
"09/17/2021","AL",3369,65
"09/22/2021","CA",6579,146
"01/26/2022","NV",4976,40
"11/09/2021","MO",1661,9
"11/08/2021","CA",18893,127
"09/01/2021","VT",113,0
"09/24/2021","CA",7276,159
"09/05/2021","NV",798,5
"10/03/2021","CT",365,0
"02/15/2022","WI",1490,39
"01/28/2022","DE",1307,4
"09/27/2021","NC",2720,63
"12/18/2021","ND",0,0
"09/06/2021","CA",8866,25
"09/15/2021","IL",4194,53
"10/15/2021","ID",1520,34
"02/16/2022","MT",936,8
"12/08/2021","ME",1463,1
"12/23/2021","IL",18942,84
"09/05/2021","NC",6292,73
"11/15/2021","AL",649,3
"10/02/2021","VI",25,0
"02/10/2022","MT",1180,10
"12/08/2021","VT",379,3
"01/29/2022","ID",1626,5
"12/29/2021","MS",3594,19
"11/23/2021","IL",4589,19
"09/25/2021","VT",203,2
"12/01/2021","GU",13,0
"09/19/2021","NE",603,2
"10/09/2021","AL",641,45
"01/03/2022","NE",1425,3
"11/24/2021","CA",3063,151
"10/05/2021","IL",3058,26
"01/17/2022","NH",0,0
"12/27/2021","AL",4313,9
"12/06/2021","MS",982,3
"12/14/2021","NH",868,22
"01/21/2022","VT",1636,1
"10/21/2021","IL",2146,38
"09/03/2021","VI",12,3
"11/15/2021","IL",8922,46
"01/31/2022","GU",777,4
"12/25/2021","IN",0,0
"09/21/2021","ND",641,2
"09/06/2021","IL",3012,20
"09/03/2021","NH",394,5
"12/08/2021","IL",6658,24
"12/28/2021","GU",30,0
"10/19/2021","IN",1534,62
"12/25/2021","MO",0,0
"01/02/2022","WA",0,0
"01/10/2022","VT",987,2
"01/24/2022","VT",3090,7
"11/22/2021","IL",11387,58
"12/21/2021","WA",1698,30
"12/23/2021","WI",6221,64
"01/10/2022","WA",47609,24
"10/22/2021","CT",453,18
"11/04/2021","ND",574,4
"02/15/2022","IN",1468,65
"11/02/2021","ID",924,6
"11/11/2021","MS",0,0
"11/20/2021","NV",0,0
"11/14/2021","WA",0,0
"01/31/2022","ME",1533,13
"09/09/2021","CT",626,1
"01/27/2022","CA",120403,255
"12/27/2021","WA",20494,17
"01/08/2022","CA",0,0
"01/21/2022","ID",3701,6
"09/16/2021","ND",490,1
"09/19/2021","MT",542,3
"01/09/2022","MO",4483,1
"09/27/2021","MO",1554,141
"02/14/2022","VT",1149,9
"02/17/2022","MO",1875,8
"11/09/2021","MS",360,25
"11/12/2021","NC",1919,22
"10/08/2021","CA",6710,156
"09/03/2021","MO",2521,4
"12/07/2021","DE",288,9
"02/08/2022","MS",2065,93
"09/10/2021","CA",9244,165
"10/03/2021","MO",762,0
"11/23/2021","VI",14,0
"12/06/2021","IN",12384,24
"02/02/2022","AL",5273,23
"10/12/2021","NE",838,14
"09/25/2021","CT",480,30
"09/04/2021","WA",2815,13
"10/31/2021","MI",0,0
"09/22/2021","MI",4207,27
"11/24/2021","NC",2303,18
"02/17/2022","CT",544,6
"09/19/2021","VI",15,0
"11/08/2021","MI",10069,31
"10/13/2021","NE",739,15
"10/20/2021","CT",384,0
"01/07/2022","WI",15562,26
"10/27/2021","NV",739,23
"10/19/2021","NV",1000,15
"09/19/2021","ND",100,0
"01/31/2022","IL",23797,265
"12/17/2021","DE",1071,3
"09/01/2021","AL",5214,73
"11/12/2021","ID",942,32
"10/05/2021","NV",126,33
"01/23/2022","MD",3786,54
"09/24/2021","MS",591,8
"11/18/2021","NE",1088,6
"01/08/2022","AL",9590,25
"01/28/2022","NV",4393,39
"09/03/2021","MI",2656,17
"02/07/2022","AL",3781,4
"01/16/2022","DE",2500,0
"09/15/2021","ID",1315,55
"01/01/2022","AL",4987,9
"12/11/2021","WI",0,0
"09/07/2021","NH",253,1
"09/01/2021","MT",871,3
"11/03/2021","IL",1746,53
"02/17/2022","ND",286,3
"09/21/2021","VT",154,2
"12/14/2021","ME",1503,2
"12/17/2021","NV",1148,15
"01/21/2022","IL",40642,168
"09/15/2021","WA",3759,52
"01/20/2022","VT",2305,14
"01/09/2022","VI",0,0
"02/06/2022","IN",0,0
"12/12/2021","GU",17,2
"10/04/2021","IN",2029,0
"12/05/2021","ID",0,0
"09/05/2021","CA",14267,158
"02/06/2022","VT",0,0
"10/01/2021","IL",3356,49
"01/23/2022","VI",0,0
"11/16/2021","IN",2808,42
"01/16/2022","NV",0,0
"09/11/2021","MT",406,2
"09/26/2021","CA",0,0
"11/01/2021","DE",199,0
"11/28/2021","ID",0,0
"12/24/2021","AL",2282,17
"10/10/2021","WA",2178,14
"02/16/2022","ND",394,1
"12/21/2021","AL",1632,8
"12/31/2021","VI",593,0
"10/29/2021","WI",2672,26
"11/04/2021","VI",9,1
"09/11/2021","WI",1313,6
"10/19/2021","MI",4849,48
"01/12/2022","MI",17312,-2
"11/12/2021","ME",2,0
"01/06/2022","NC",28207,40
"09/20/2021","MT",543,4
"01/12/2022","VT",739,0
"12/24/2021","IN",0,0
"09/27/2021","GU",169,3
"10/30/2021","WA",0,0
"10/14/2021","GU",105,0
"11/22/2021","NC",1306,20
"09/13/2021","NH",405,2
"10/18/2021","NH",540,2
"10/21/2021","MD",1069,11
"10/22/2021","WI",2412,33
"10/12/2021","ME",888,7
"10/10/2021","IN",1573,0
"09/11/2021","DE",617,0
"09/15/2021","DE",252,9
"11/10/2021","IN",2809,18
"09/01/2021","DE",328,7
"11/01/2021","NH",2258,3
"11/18/2021","NC",2348,19
"01/12/2022","CT",7318,7
"12/24/2021","MS",0,0
"01/13/2022","IL",37048,169
"11/10/2021","VT",190,2
"09/04/2021","CT",402,0
"10/09/2021","NV",616,10
"01/16/2022","IN",0,0
"11/24/2021","MI",12679,73
"12/10/2021","IN",5266,60
"12/05/2021","VI",9,0
"12/14/2021","ND",435,6
"11/09/2021","NH",390,14
"01/23/2022","IN",0,0
"01/31/2022","MO",2387,2
"01/15/2022","CT",0,0
"01/02/2022","WI",0,0
"12/06/2021","AL",763,3
"02/14/2022","ME",10978,21
"12/15/2021","ME",1284,27
"11/23/2021","WI",5074,42
"01/01/2022","ND",0,0
"01/31/2022","WI",13208,83
"01/24/2022","NC",11122,53
"09/22/2021","NC",5334,57
"09/26/2021","IN",2104,0
"01/06/2022","IL",44089,120
"10/17/2021","CT",382,0
"01/11/2022","NV",5417,33
"01/28/2022","IN",17067,136
"10/21/2021","VT",303,1
"01/02/2022","NC",11755,22
"10/11/2021","MT",554,3
"02/16/2022","WI",1802,22
"12/16/2021","MD",3145,17
"01/11/2022","GU",516,0
"02/06/2022","NE",0,0
"12/11/2021","MT",0,0
"01/10/2022","MS",16484,16
"02/17/2022","GU",444,1
"10/05/2021","GU",159,2
"10/01/2021","MS",520,5
"01/12/2022","MS",8204,26
"11/07/2021","CA",0,0
"10/23/2021","MD",910,8
"10/31/2021","WI",0,0
"10/17/2021","WA",1851,22
"12/21/2021","VT",216,0
"11/02/2021","MD",482,13
"12/06/2021","MD",980,12
"10/16/2021","IN",1274,64
"01/26/2022","GU",743,1
"12/02/2021","CT",1627,0
"02/18/2022","MD",865,15
"01/20/2022","MI",18145,98
"09/09/2021","WA",4063,59
"10/03/2021","IL",2379,23
"02/16/2022","GU",394,0
"01/06/2022","NV",2679,18
"01/12/2022","NV",6270,23
"02/10/2022","CT",1026,5
"10/06/2021","CT",377,1
"01/05/2022","MD",11216,52
"11/03/2021","MS",395,5
"09/14/2021","AL",3668,67
"09/10/2021","IL",5309,52
"09/28/2021","WA",2727,63
"01/05/2022","NC",23239,37
"09/14/2021","CT",1050,22
"02/18/2022","WA",0,0
"10/31/2021","ND",303,0
"09/27/2021","IL",2225,31
"12/25/2021","VT",276,0
"12/23/2021","VI",104,0
"12/18/2021","NE",0,0
"10/02/2021","GU",110,0
"01/03/2022","IN",31431,47
"10/27/2021","VT",152,2
"12/07/2021","GU",4,0
"11/03/2021","IN",1977,57
"02/03/2022","AL",5012,21
"11/24/2021","MD",905,8
"09/11/2021","CA",13463,203
"11/05/2021","NV",844,21
"11/16/2021","MT",1031,23
"12/02/2021","ND",523,5
"09/12/2021","MT",406,2
"01/06/2022","MS",7079,8
"02/05/2022","IL",0,0
"09/10/2021","WI",2777,24
"10/13/2021","WA",3067,51
"01/25/2022","ID",3518,14
"10/21/2021","AL",1614,15
"10/25/2021","ID",1090,15
"02/02/2022","VT",683,3
"02/14/2022","NE",1057,15
"11/24/2021","WI",4733,49
"10/05/2021","NC",2895,63
"02/08/2022","MI",5738,169
"02/13/2022","MD",718,12
"09/10/2021","NE",921,2
"01/09/2022","GU",309,-2
"12/17/2021","VT",405,3
"11/15/2021","ID",678,7
"11/05/2021","WI",3281,19
"10/18/2021","WA",1851,22
"10/14/2021","CT",908,2
"02/01/2022","MI",13606,172
"02/15/2022","VT",0,0
"09/05/2021","NE",447,0
"11/16/2021","NE",1067,15
"02/14/2022","MT",1222,5
"10/31/2021","NV",0,0
"12/22/2021","NH",1304,7
"02/03/2022","ME",1414,23
"10/18/2021","ID",1290,42
"11/28/2021","GU",16,0
"11/09/2021","ID",768,3
"12/11/2021","MO",2609,6
"12/01/2021","MO",3495,8
"01/03/2022","NC",12779,40
"02/18/2022","ME",2676,50
"01/06/2022","VI",673,0
"12/28/2021","MS",2698,22
"12/24/2021","MT",0,0
"01/18/2022","WI",19539,43
"02/14/2022","MD",425,8
"11/06/2021","MS",0,0
"12/05/2021","CT",0,0
"12/21/2021","VI",45,0
"02/01/2022","MO",5109,384
"11/15/2021","MS",806,4
"09/15/2021","ME",652,3
"01/17/2022","ID",0,0
"09/28/2021","ID",1355,40
"10/17/2021","MS",258,5
"11/19/2021","IL",5720,42
"12/20/2021","NV",2115,33
"12/26/2021","MT",0,0
"01/07/2022","NC",30959,40
"01/18/2022","VT",7742,9
"12/30/2021","WA",6879,14
"11/03/2021","MT",866,16
"01/07/2022","NE",4393,12
"10/20/2021","MS",0,0
"02/07/2022","ND",264,0
"12/01/2021","ME",849,3
"02/18/2022","GU",179,0
"01/21/2022","CT",4444,86
"12/31/2021","NE",2107,0
"01/18/2022","IN",11833,77
"11/06/2021","ID",349,2
"09/18/2021","ME",208,6
"01/22/2022","IN",0,0
"01/13/2022","AL",12845,35
"10/16/2021","NC",2576,35
"11/05/2021","NH",813,5
"01/13/2022","MD",11231,62
"09/23/2021","NV",1053,35
"12/12/2021","NE",0,0
"10/22/2021","MT",1078,8
"01/23/2022","WA",0,0
"01/30/2022","MD",2007,33
"11/09/2021","ND",643,6
"12/18/2021","NV",0,0
"12/07/2021","IN",4179,93
"10/10/2021","ND",137,0
"09/24/2021","MO",2232,13
"09/20/2021","CT",484,-1
"12/04/2021","ND",0,0
"12/29/2021","NE",1831,2
"02/07/2022","DE",275,0
"10/18/2021","VI",3,0
"02/02/2022","ND",1234,8
"12/07/2021","MI",9697,105
"02/02/2022","MO",9555,68
"09/26/2021","DE",381,0
"09/23/2021","MI",3928,8
"11/07/2021","MI",0,0
"11/17/2021","VT",234,1
"10/14/2021","WI",2916,17
"10/02/2021","WI",2184,10
"09/13/2021","MO",2143,134
"09/20/2021","CA",6193,4
"02/17/2022","CA",11220,207
"11/15/2021","IN",5996,17
"11/01/2021","MD",448,13
"09/11/2021","CT",449,0
"10/29/2021","NH",2076,21
"09/04/2021","MT",304,0
"10/17/2021","DE",293,0
"12/21/2021","NE",1269,5
"01/23/2022","GU",662,4
"12/23/2021","NH",1343,2
"02/12/2022","VT",0,0
"12/13/2021","VI",7,1
"11/16/2021","MO",1721,6
"11/30/2021","AL",703,7
"12/22/2021","NE",900,10
"09/14/2021","WA",2751,56
"12/02/2021","DE",651,3
"12/06/2021","ND",673,13
"10/20/2021","VI",14,0
"11/22/2021","MO",1897,2
"09/22/2021","ME",716,2
"01/30/2022","WI",0,0
"12/14/2021","MD",1716,30
"12/31/2021","CT",0,0
"02/15/2022","ME",3545,9
"02/15/2022","CA",14697,116
"01/24/2022","NH",7347,10
"01/03/2022","MS",17525,5
"01/06/2022","NE",2872,40
"12/16/2021","ID",382,3
"11/21/2021","MS",0,0
"11/12/2021","MS",694,5
"11/10/2021","NC",2079,16
"09/09/2021","IL",4741,24
"10/04/2021","NE",394,0
"11/11/2021","NV",0,0
"11/11/2021","ND",402,0
"11/17/2021","MO",2067,4
"12/22/2021","NC",5193,31
"09/27/2021","MI",2909,5
"10/15/2021","DE",442,16
"09/21/2021","ID",1830,13
"02/13/2022","CT",0,0
"12/02/2021","MS",569,3
"11/01/2021","WI",4785,14
"12/10/2021","MS",445,9
"12/26/2021","VT",223,2
"09/02/2021","WI",2672,13
"09/19/2021","MO",1004,1
"10/07/2021","DE",471,0
"02/16/2022","ID",2323,19
"01/04/2022","IL",24423,100
"10/25/2021","DE",246,0
"11/09/2021","MD",448,13
"09/22/2021","IL",3561,52
"01/16/2022","AL",7626,34
"10/20/2021","MD",717,19
"02/10/2022","WI",2898,57
"01/15/2022","NH",0,0
"12/24/2021","WA",0,0
"10/14/2021","NE",701,12
"12/08/2021","MO",4142,12
"02/02/2022","NC",12286,31
"11/11/2021","MO",3270,2
"09/18/2021","NV",737,11
"11/20/2021","NC",2116,16
"12/30/2021","DE",1954,3
"01/18/2022","IL",20483,319
"12/18/2021","NC",4095,26
"11/20/2021","MI",0,0
"11/13/2021","WA",0,1
"12/07/2021","NV",706,16
"01/29/2022","CT",0,0
"02/13/2022","NE",0,0
"11/09/2021","IL",2245,24
"10/11/2021","CA",16921,234
"01/09/2022","IN",0,0
"11/23/2021","MT",682,38
"01/14/2022","VI",120,0
"10/29/2021","DE",282,16
"10/06/2021","MI",5318,24
"10/13/2021","CT",240,38
"02/10/2022","IN",6438,117
"02/17/2022","MT",902,8
"10/19/2021","WI",1943,17
"02/11/2022","MS",2212,50
"09/06/2021","ID",637,7
"09/28/2021","NH",362,1
"02/09/2022","ND",882,4
"12/21/2021","ND",383,3
"09/13/2021","ID",1436,13
"09/01/2021","NV",1452,29
"01/03/2022","AL",8919,11
"02/01/2022","IN",5659,131
"10/11/2021","NE",349,1
"09/22/2021","NV",824,30
"10/19/2021","MS",448,10
"01/09/2022","NH",0,0
"01/25/2022","ND",2444,0
"10/04/2021","AL",1540,32
"02/05/2022","MI",0,0
"02/13/2022","NH",0,0
"10/28/2021","DE",312,4
"11/30/2021","MI",9203,131
"02/07/2022","IN",5044,100
"01/26/2022","NH",1800,3
"01/09/2022","ND",962,0
"12/22/2021","IN",4778,88
"10/23/2021","MO",0,0
"09/28/2021","NE",676,14
"11/24/2021","NH",1132,5
"11/15/2021","NE",1976,22
"10/09/2021","NH",212,0
"02/07/2022","VT",0,0
"12/24/2021","MO",17,0
"02/07/2022","MI",11103,38
"12/06/2021","CT",5481,0
"12/16/2021","NE",776,11
"12/17/2021","CA",7293,117
"09/15/2021","GU",171,3
"09/30/2021","MD",1479,11
"12/12/2021","AL",385,13
"02/17/2022","VT",262,4
"01/17/2022","MS",0,0
"11/27/2021","MT",0,0
"11/17/2021","MS",225,1
"12/26/2021","MS",0,0
"01/25/2022","MI",16009,165
"11/16/2021","MD",702,10
"09/13/2021","IN",3391,0
"09/16/2021","IL",4349,52
"12/13/2021","IL",19515,112
"12/31/2021","MO",0,0
"12/03/2021","VT",478,2
"12/28/2021","WI",6899,53
"11/27/2021","IN",2528,0
"11/18/2021","IL",5644,32
"01/11/2022","VI",348,1
"11/10/2021","GU",27,0
"12/31/2021","WI",8010,22
"09/25/2021","NC",5299,65
"10/17/2021","GU",91,1
"12/31/2021","AL",6767,10
"10/20/2021","VT",99,2
"01/19/2022","WI",14760,70
"09/17/2021","NH",419,5
"09/11/2021","WA",3142,21
"01/22/2022","CT",0,0
"02/09/2022","MI",4980,206
"12/19/2021","CT",0,0
"10/21/2021","GU",93,1
"09/24/2021","MT",1035,15
"01/28/2022","CA",76729,254
"09/22/2021","IN",3899,76
"12/04/2021","NV",0,0
"12/30/2021","NH",2011,11
"09/15/2021","NC",6926,80
"10/27/2021","CT",337,0
"09/29/2021","NH",652,2
"09/07/2021","AL",4823,72
"10/29/2021","MS",309,4
"09/07/2021","MS",1934,25
"11/28/2021","MO",1349,9
"11/17/2021","MI",9343,59
"11/19/2021","VT",441,3
"11/29/2021","CT",2312,-1
"01/08/2022","NE",0,0
"01/19/2022","GU",724,0
"09/18/2021","MI",2734,8
"11/07/2021","IL",0,0
"10/19/2021","WA",1856,22
"01/05/2022","IN",12890,40
"09/20/2021","MS",1669,19
"10/27/2021","MD",731,12
"12/19/2021","NC",3404,19
"11/21/2021","ND",148,0
"12/16/2021","ND",328,4
"10/23/2021","NH",0,0
"01/07/2022","CA",103606,287
"10/05/2021","ND",806,6
"10/15/2021","NV",521,10
"09/03/2021","MD",1387,16
"09/24/2021","ID",1646,34
"12/31/2021","IL",31461,0
"12/10/2021","IL",7531,49
"12/19/2021","MD",2473,22
"11/30/2021","WY",265,81
"09/01/2021","NJ",2283,20
"12/28/2021","SC",1566,1
"09/25/2021","MN",927,7
"09/20/2021","DC",238,3
"10/13/2021","MN",2376,24
"02/17/2022","LA",1617,49
"10/26/2021","AZ",450,102
"09/05/2021","LA",1382,17
"01/04/2022","NJ",29614,78
"02/15/2022","MN",6433,32
"01/06/2022","DC",1293,3
"11/23/2021","AZ",3057,120
"01/31/2022","NJ",2073,30
"10/23/2021","LA",0,0
"12/10/2021","DC",242,2
"11/20/2021","VA",0,0
"10/08/2021","NJ",1869,19
"01/06/2022","MN",6926,62
"09/20/2021","KY",1910,46
"02/15/2022","SC",1210,2
"01/08/2022","WY",0,0
"01/14/2022","LA",14158,10
"01/29/2022","DC",0,0
"02/07/2022","VA",11317,381
"02/16/2022","RI",329,1
"10/26/2021","DC",40,1
"10/16/2021","WY",342,0
"12/13/2021","NJ",3279,13
"01/14/2022","NJ",23109,106
"09/16/2021","DC",209,0
"10/20/2021","MN",1846,32
"09/16/2021","RI",375,3
"12/21/2021","LA",1729,3
"02/05/2022","OR",0,0
"10/26/2021","RI",215,0
"09/22/2021","AZ",2106,74
"11/27/2021","RI",569,2
"10/26/2021","KY",1106,18
"12/11/2021","WY",0,0
"12/01/2021","MN",3572,100
"12/19/2021","RI",632,3
"11/11/2021","WY",0,0
"12/19/2021","SC",1324,31
"09/25/2021","DC",189,0
"09/04/2021","WY",321,0
"12/18/2021","FSM",0,0
"09/01/2021","RI",346,0
"09/20/2021","RI",265,0
"01/07/2022","RI",6533,7
"10/15/2021","LA",559,25
"09/04/2021","KY",4915,65
"10/13/2021","WY",439,0
"12/17/2021","OR",1063,4
"10/17/2021","OR",1086,8
"12/04/2021","KY",2264,16
"01/20/2022","OR",10018,8
"10/01/2021","RI",337,1
"09/29/2021","NJ",1997,20
"12/03/2021","OR",1337,15
"11/06/2021","SC",826,11
"11/28/2021","OR",516,0
"09/28/2021","WY",495,41
"10/08/2021","OR",1557,23
"12/29/2021","RI",3597,4
"09/30/2021","WY",637,0
"11/04/2021","NJ",1504,0
"09/03/2021","OR",2360,24
"01/14/2022","FSM",0,0
"10/22/2021","LA",681,16
"01/18/2022","SC",13193,3
"11/15/2021","DC",252,1
"01/12/2022","OR",8743,31
"09/27/2021","SC",2279,6
"12/24/2021","NJ",18941,26
"12/19/2021","NJ",7345,6
"02/05/2022","WY",0,0
"10/07/2021","WY",681,0
"10/12/2021","VA",2360,67
"11/28/2021","FSM",0,0
"11/27/2021","KY",863,13
"01/10/2022","KY",5911,10
"10/28/2021","SC",769,76
"09/10/2021","AZ",2988,6
"02/04/2022","MN",6610,38
"01/04/2022","RI",5665,5
"12/19/2021","LA",0,0
"10/15/2021","DC",124,0
"10/06/2021","SC",1491,52
"11/13/2021","FSM",0,0
"11/06/2021","WY",0,0
"10/15/2021","OR",1150,20
"11/14/2021","LA",0,0
"12/13/2021","FSM",0,0
"11/01/2021","FSM",0,0
"12/26/2021","OR",0,0
"10/16/2021","NJ",1452,28
"12/15/2021","SC",852,10
"09/23/2021","OR",1808,12
"09/25/2021","OR",1193,9
"12/23/2021","NJ",18122,32
"02/18/2022","MN",2223,31
"01/12/2022","MN",10704,49
"01/16/2022","AZ",21637,40
"12/09/2021","AZ",3663,75
"11/14/2021","AZ",3086,2
"10/21/2021","RI",243,1
"11/28/2021","KY",1156,17
"09/23/2021","LA",1517,45
"09/17/2021","RI",371,1
"01/22/2022","WY",0,0
"01/30/2022","AZ",13473,23
"09/27/2021","OR",1195,9
"10/11/2021","OR",960,8
"09/03/2021","SC",6341,39
"11/18/2021","SC",820,14
"02/18/2022","KY",4346,46
"09/08/2021","VA",3952,33
"10/03/2021","FSM",0,0
"02/02/2022","NJ",3993,106
"10/07/2021","KY",2278,43
"01/23/2022","RI",1893,7
"10/29/2021","SC",995,46
"12/02/2021","NJ",4462,11
"09/10/2021","KY",5391,47
"01/19/2022","DC",480,3
"10/01/2021","NJ",1673,16
"09/10/2021","VA",4026,28
"09/02/2021","NJ",2542,17
"12/12/2021","SC",1143,11
"09/22/2021","LA",1906,99
"12/23/2021","RI",1641,7
"02/06/2022","DC",0,0
"12/24/2021","OR",0,0
"12/14/2021","WY",156,30
"12/18/2021","LA",0,0
"11/13/2021","NJ",1638,17
"02/06/2022","VA",0,0
"02/15/2022","OR",1611,20
"02/11/2022","RI",510,1
"01/01/2022","NJ",32391,16
"09/11/2021","KY",4793,65
"01/23/2022","LA",0,0
"09/30/2021","SC",2195,97
"01/28/2022","LA",6483,61
"12/01/2021","FSM",0,0
"01/29/2022","KY",9330,13
"12/12/2021","AZ",3231,15
"11/23/2021","RI",629,2
"11/10/2021","OR",1015,75
"10/12/2021","MN",7925,21
"09/23/2021","AZ",3013,69
"12/26/2021","MN",0,0
"11/14/2021","OR",0,0
"01/13/2022","SC",16345,33
"09/26/2021","MN",927,7
"10/03/2021","SC",2415,78
"01/02/2022","WY",0,0
"09/24/2021","MN",2862,22
"09/15/2021","DC",209,0
"09/17/2021","KY",4953,65
"02/02/2022","VA",7139,136
"01/15/2022","SC",20719,52
"12/10/2021","OR",827,25
"01/28/2022","VA",9743,41
"09/01/2021","MN",1424,6
"10/25/2021","SC",728,3
"11/04/2021","OR",1186,74
"09/22/2021","NJ",2351,24
"01/30/2022","FSM",0,0
"11/07/2021","LA",0,0
"01/28/2022","KY",13846,13
"01/20/2022","KY",13737,11
"11/18/2021","OR",1148,13
"10/01/2021","WY",567,0
"12/01/2021","VA",2472,11
"02/17/2022","RI",399,3
"10/14/2021","KY",2071,51
"10/18/2021","SC",968,49
"10/27/2021","SC",710,27
"12/04/2021","AZ",6043,164
"01/10/2022","VA",48209,50
"11/13/2021","KY",1560,12
"10/26/2021","VA",1631,34
"10/16/2021","VA",1733,35
"01/09/2022","FSM",0,0
"09/02/2021","OR",2426,27
"01/09/2022","VA",0,0
"01/10/2022","LA",29019,19
"01/19/2022","VA",14806,18
"01/13/2022","LA",14932,11
"10/06/2021","LA",920,34
"11/09/2021","FSM",0,0
"11/22/2021","FSM",0,0
"12/12/2021","DC",0,0
"01/16/2022","DC",0,0
"11/14/2021","DC",0,0
"02/06/2022","OR",0,0
"02/07/2022","KY",2388,8
"11/11/2021","NJ",1823,12
"02/08/2022","SC",2440,56
"09/21/2021","OR",1680,30
"09/12/2021","FSM",0,0
"11/03/2021","OR",1121,64
"01/27/2022","MN",14617,67
"09/05/2021","FSM",0,0
"12/11/2021","LA",0,0
"01/21/2022","MN",11805,36
"01/16/2022","LA",0,0
"12/27/2021","NJ",9732,8
"02/12/2022","KY",3041,0
"09/25/2021","RI",337,2
"02/03/2022","MN",5448,45
"11/09/2021","OR",1104,35
"10/04/2021","FSM",0,0
"01/20/2022","AZ",17724,13
"09/07/2021","FSM",0,0
"01/13/2022","RI",5961,13
"02/05/2022","AZ",8243,98
"10/09/2021","VA",1642,32
"01/13/2022","NJ",23672,116
"12/20/2021","VA",10738,60
"11/01/2021","KY",528,25
"11/02/2021","RI",256,1
"09/09/2021","DC",165,1
"12/08/2021","WY",183,0
"09/15/2021","RI",367,0
"01/30/2022","LA",0,0
"01/04/2022","MN",16184,36
"02/08/2022","WY",437,17
